name,team,bye_week,position,adp,name_normalized,match_key,year,fantasy_points,games_played
Travis Homer,CHI,7.0,RB,485.5,travis homer,travishomer,2024,6.4,10.0
Drew Sample,CIN,12.0,TE,486.0,drew sample,drewsample,2024,31.1,16.0
P.J. Walker,FA,0.0,QB,487.0,pj walker,pjwalker,2024,-1.0,-1.0
Matt Breida,FA,0.0,RB,488.0,matt breida,mattbreida,2024,-1.0,-1.0
Rashard Higgins,FA,0.0,WR,490.0,rashard higgins,rashardhiggins,2024,-1.0,-1.0
Tyreik McAllister,FA,0.0,WR,490.0,tyreik mcallister,tyreikmcallister,2024,1.1,3.0
Royce Freeman,FA,0.0,RB,491.0,royce freeman,roycefreeman,2024,-1.0,-1.0
Brenton Strange,JAC,12.0,TE,491.5,brenton strange,brentonstrange,2024,81.1,16.0
Cedrick Wilson Jr.,NO,12.0,WR,494.0,cedrick wilson,cedrickwilson,2024,41.9,14.0
River Cracraft,FA,0.0,WR,494.5,river cracraft,rivercracraft,2024,5.8,7.0
Joe Reed,FA,0.0,WR,495.0,joe reed,joereed,2024,-1.0,-1.0
Will Dissly,LAC,5.0,TE,496.0,will dissly,willdissly,2024,94.9,14.0
Lucas Krull,DEN,14.0,TE,496.5,lucas krull,lucaskrull,2024,34.2,12.0
Boston Scott,FA,0.0,RB,497.0,boston scott,bostonscott,2024,-1.0,-1.0
Trent Sherfield Sr.,DEN,14.0,WR,498.0,trent sherfield,trentsherfield,2024,22.3,16.0
Matt Ammendola,FA,0.0,K,498.0,matt ammendola,mattammendola,2024,-1.0,-1.0
Foster Moreau,NO,12.0,TE,499.0,foster moreau,fostermoreau,2024,96.2,16.0
Trayveon Williams,NE,14.0,RB,500.0,trayveon williams,trayveonwilliams,2024,0.0,15.0
Michael Thomas,FA,0.0,WR,500.0,michael thomas,michaelthomas,2024,-1.0,-1.0
John Bates,WAS,14.0,TE,500.5,john bates,johnbates,2024,14.4,16.0
Andrew Beck,NYJ,12.0,RB,501.0,andrew beck,andrewbeck,2024,0.0,4.0
Irv Smith Jr.,HOU,14.0,TE,502.0,irv smith,irvsmith,2024,0.0,4.0
Olamide Zaccheaus,CHI,7.0,WR,503.0,olamide zaccheaus,olamidezaccheaus,2024,107.3,16.0
Devin Duvernay,CHI,7.0,WR,505.0,devin duvernay,devinduvernay,2024,19.2,12.0
Skylar Thompson,PIT,9.0,QB,505.5,skylar thompson,skylarthompson,2024,7.9,3.0
Harrison Bryant,PHI,5.0,TE,506.0,harrison bryant,harrisonbryant,2024,17.6,12.0
Zach Pascal,NYG,11.0,WR,506.5,zach pascal,zachpascal,2024,0.0,16.0
Salvon Ahmed,IND,14.0,RB,508.0,salvon ahmed,salvonahmed,2024,-1.0,-1.0
Scotty Miller,PIT,9.0,WR,509.5,scotty miller,scottymiller,2024,11.9,13.0
Nick Westbrook-Ikhine,MIA,6.0,WR,510.0,nick westbrook ikhine,nickwestbrookikhine,2024,126.7,16.0
Jaren Hall,FA,0.0,QB,510.5,jaren hall,jarenhall,2024,-1.0,-1.0
Eric Saubert,SEA,10.0,TE,510.5,eric saubert,ericsaubert,2024,21.0,16.0
Tim Jones,MIN,6.0,WR,511.0,tim jones,timjones,2024,7.1,16.0
Kenny Yeboah,DET,5.0,TE,512.0,kenny yeboah,kennyyeboah,2024,11.7,8.0
Tommy Tremble,CAR,11.0,TE,514.0,tommy tremble,tommytremble,2024,45.4,11.0
Albert Okwuegbunam Jr.,IND,14.0,TE,514.5,albert okwuegbunam,albertokwuegbunam,2024,-1.0,-1.0
Trent Taylor,SF,9.0,WR,515.0,trent taylor,trenttaylor,2024,0.0,1.0
Nathan Peterman,FA,0.0,QB,515.5,nathan peterman,nathanpeterman,2024,-1.0,-1.0
Tre' McKitty,FA,0.0,TE,517.0,tre mckitty,tremckitty,2024,-1.0,-1.0
Dee Eskridge,MIA,6.0,WR,518.0,dee eskridge,deeeskridge,2024,7.4,6.0
Nathan Rourke,FA,0.0,QB,519.5,nathan rourke,nathanrourke,2024,-1.0,-1.0
Jacob Cowing,SF,9.0,WR,520.0,jacob cowing,jacobcowing,2024,7.0,14.0
Derius Davis,LAC,5.0,WR,520.5,derius davis,deriusdavis,2024,38.7,14.0
Ben DiNucci,FA,0.0,QB,520.5,ben dinucci,bendinucci,2024,-1.0,-1.0
Jack Stoll,NO,12.0,TE,521.0,jack stoll,jackstoll,2024,3.0,10.0
Malik Willis,GB,10.0,QB,521.0,malik willis,malikwillis,2024,48.1,6.0
Michael Pratt,TB,11.0,QB,522.0,michael pratt,michaelpratt,2024,-1.0,-1.0
John FitzPatrick,GB,10.0,TE,522.0,john fitzpatrick,johnfitzpatrick,2024,1.2,8.0
Armani Rogers,FA,0.0,TE,522.5,armani rogers,armanirogers,2024,-1.0,-1.0
James Mitchell,CAR,11.0,TE,524.0,james mitchell,jamesmitchell,2024,0.0,1.0
Tyler Goodson,IND,14.0,RB,525.0,tyler goodson,tylergoodson,2024,42.9,15.0
Davis Mills,HOU,14.0,QB,528.5,davis mills,davismills,2024,3.4,3.0
Pierre Strong Jr.,CLE,10.0,RB,529.0,pierre strong,pierrestrong,2024,35.2,14.0
Ian Thomas,LV,10.0,TE,529.5,ian thomas,ianthomas,2024,3.7,5.0
Chris Moore,WAS,14.0,WR,531.5,chris moore,chrismoore,2024,0.0,5.0
Jake Tonges,SF,9.0,TE,532.0,jake tonges,jaketonges,2024,0.0,15.0
James Robinson,FA,0.0,RB,532.0,james robinson,jamesrobinson,2024,-1.0,-1.0
Dareke Young,SEA,10.0,WR,533.0,dareke young,darekeyoung,2024,0.0,13.0
SaRodorick Thompson Jr.,FA,0.0,RB,533.5,sarodorick thompson,sarodorickthompson,2024,-1.0,-1.0
Parker Hesse,FA,0.0,TE,534.0,parker hesse,parkerhesse,2024,0.0,5.0
Hunter Long,JAC,12.0,TE,534.5,hunter long,hunterlong,2024,13.0,16.0
Dante Miller,NYG,11.0,RB,536.0,dante miller,dantemiller,2024,0.0,2.0
Harrison Mevis,NYJ,12.0,K,536.0,harrison mevis,harrisonmevis,2024,-1.0,-1.0
Brandon Johnson,PIT,9.0,WR,537.0,brandon johnson,brandonjohnson,2024,1.9,3.0
Deonte Harty,FA,0.0,WR,537.5,deonte harty,deonteharty,2024,0.0,5.0
Parker Romo,NE,14.0,K,540.0,parker romo,parkerromo,2024,-1.0,-1.0
Mason Rudolph,PIT,9.0,QB,541.5,mason rudolph,masonrudolph,2024,92.5,7.0
Dorian Thompson-Robinson,PHI,5.0,QB,544.0,dorian thompson robinson,dorianthompsonrobinson,2024,15.0,6.0
Austin Seibert,FA,0.0,K,545.0,austin seibert,austinseibert,2024,-1.0,-1.0
Josh Whyle,TEN,5.0,TE,546.0,josh whyle,joshwhyle,2024,50.9,16.0
Stetson Bennett,LAR,6.0,QB,546.5,stetson bennett,stetsonbennett,2024,0.0,1.0
Gunner Olszewski,FA,0.0,WR,548.0,gunner olszewski,gunnerolszewski,2024,-1.0,-1.0
Cameron Latu,PHI,5.0,TE,549.0,cameron latu,cameronlatu,2024,-1.0,-1.0
Payne Durham,TB,11.0,TE,550.0,payne durham,paynedurham,2024,24.9,15.0
Eric Tomlinson,FA,0.0,TE,550.0,eric tomlinson,erictomlinson,2024,2.9,9.0
Sean Clifford,GB,10.0,QB,550.5,sean clifford,seanclifford,2024,-1.0,-1.0
Spencer Shrader,IND,14.0,K,552.0,spencer shrader,spencershrader,2024,-1.0,-1.0
Duece Watts,FA,0.0,WR,553.0,duece watts,duecewatts,2024,-1.0,-1.0
Hassan Hall,FA,0.0,RB,554.0,hassan hall,hassanhall,2024,-1.0,-1.0
Jack Podlesny,FA,0.0,K,556.0,jack podlesny,jackpodlesny,2024,-1.0,-1.0
Jordan Travis,FA,0.0,QB,556.0,jordan travis,jordantravis,2024,-1.0,-1.0
Jack Colletto,FA,0.0,RB,557.0,jack colletto,jackcolletto,2024,-1.0,-1.0
Charlie Woerner,ATL,12.0,TE,560.5,charlie woerner,charliewoerner,2024,11.6,15.0
Allen Robinson,II,0.0,WR,562.0,allen robinson,allenrobinson,2024,6.0,12.0
Blake Watson,DEN,14.0,RB,562.5,blake watson,blakewatson,2024,3.3,2.0
Martavis Bryant,FA,0.0,WR,563.0,martavis bryant,martavisbryant,2024,-1.0,-1.0
Logan Thomas,FA,0.0,TE,564.0,logan thomas,loganthomas,2024,-1.0,-1.0
Jacob Saylors,FA,0.0,RB,564.5,jacob saylors,jacobsaylors,2024,-1.0,-1.0
Sam Hartman,WAS,14.0,QB,565.0,sam hartman,samhartman,2024,0.0,1.0
Tucker Fisk,LAC,5.0,TE,565.0,tucker fisk,tuckerfisk,2024,10.9,8.0
Jamison Crowder,FA,0.0,WR,567.0,jamison crowder,jamisoncrowder,2024,28.2,5.0
Phillip Dorsett,II,0.0,WR,568.0,phillip dorsett,phillipdorsett,2024,-1.0,-1.0
Chris Manhertz,NYG,11.0,TE,569.0,chris manhertz,chrismanhertz,2024,9.4,16.0
Laviska Shenault Jr.,BUF,12.0,WR,569.0,laviska shenault,laviskashenault,2024,6.7,12.0
Michael Burton,DEN,14.0,RB,570.0,michael burton,michaelburton,2024,29.0,16.0
Cole Fotheringham,FA,0.0,TE,570.5,cole fotheringham,colefotheringham,2024,-1.0,-1.0
Taylor Heinicke,LAC,5.0,QB,571.0,taylor heinicke,taylorheinicke,2024,3.1,4.0
Reggie Gilliam,BUF,12.0,RB,571.5,reggie gilliam,reggiegilliam,2024,0.3,14.0
Jeff Driskel,FA,0.0,QB,573.0,jeff driskel,jeffdriskel,2024,0.0,2.0
British Brooks,HOU,14.0,RB,573.0,british brooks,britishbrooks,2024,0.2,5.0
Robbie Chosen,FA,0.0,WR,574.0,robbie chosen,robbiechosen,2024,1.5,2.0
Jacob Harris,FA,0.0,TE,575.0,jacob harris,jacobharris,2024,-1.0,-1.0
C.J. Beathard,FA,0.0,QB,575.0,cj beathard,cjbeathard,2024,-1.0,-1.0
John Ross,FA,0.0,WR,576.0,john ross,johnross,2024,1.6,1.0
Joshua Kelley,FA,0.0,RB,576.5,joshua kelley,joshuakelley,2024,0.0,3.0
Rodney Williams,FA,0.0,TE,577.0,rodney williams,rodneywilliams,2024,0.0,6.0
Tarik Cohen,FA,0.0,RB,580.0,tarik cohen,tarikcohen,2024,-1.0,-1.0
Byron Pringle,FA,0.0,WR,580.0,byron pringle,byronpringle,2024,-1.0,-1.0
Xavier Hutchinson,HOU,14.0,WR,580.5,xavier hutchinson,xavierhutchinson,2024,22.2,15.0
Kayshon Boutte,NE,14.0,WR,580.5,kayshon boutte,kayshonboutte,2024,97.2,14.0
Luke Farrell,SF,9.0,TE,580.5,luke farrell,lukefarrell,2024,17.3,16.0
Max Duggan,FA,0.0,QB,581.0,max duggan,maxduggan,2024,-1.0,-1.0
Anthony Firkser,FA,0.0,TE,582.0,anthony firkser,anthonyfirkser,2024,0.0,7.0
Nick Mullens,JAC,12.0,QB,583.0,nick mullens,nickmullens,2024,1.3,4.0
Devin Leary,BAL,14.0,QB,583.5,devin leary,devinleary,2024,-1.0,-1.0
Robert Tonyan,KC,6.0,TE,584.0,robert tonyan,roberttonyan,2024,0.0,5.0
Daurice Fountain,FA,0.0,WR,586.0,daurice fountain,dauricefountain,2024,-1.0,-1.0
Nyheim Hines,FA,0.0,RB,588.0,nyheim hines,nyheimhines,2024,-1.0,-1.0
Godwin Igwebuike,FA,0.0,RB,589.0,godwin igwebuike,godwinigwebuike,2024,-1.0,-1.0
Charlie Kolar,BAL,14.0,TE,591.0,charlie kolar,charliekolar,2024,28.3,12.0
James Washington,FA,0.0,WR,592.0,james washington,jameswashington,2024,-1.0,-1.0
David Wells,FA,0.0,TE,593.0,david wells,davidwells,2024,-1.0,-1.0
Mike White,BUF,12.0,QB,594.0,mike white,mikewhite,2024,-1.0,-1.0
Dante Pettis,NO,12.0,WR,594.5,dante pettis,dantepettis,2024,22.4,7.0
Logan Woodside,CIN,12.0,QB,595.0,logan woodside,loganwoodside,2024,-1.0,-1.0
Russell Gage Jr.,SF,9.0,WR,596.0,russell gage,russellgage,2024,-1.0,-1.0
Desmond Ridder,FA,0.0,QB,596.0,desmond ridder,desmondridder,2024,21.5,4.0
Chris Oladokun,KC,6.0,QB,597.0,chris oladokun,chrisoladokun,2024,-1.0,-1.0
Mike Boone,FA,0.0,RB,597.0,mike boone,mikeboone,2024,3.3,5.0
KhaDarel Hodge,ATL,12.0,WR,598.0,khadarel hodge,khadarelhodge,2024,22.7,16.0
John Wolford,JAC,12.0,QB,599.0,john wolford,johnwolford,2024,-1.0,-1.0
Brady Russell,SEA,10.0,TE,599.0,brady russell,bradyrussell,2024,0.0,11.0
Tanner McKee,PHI,5.0,QB,599.5,tanner mckee,tannermckee,2024,10.0,1.0
Myles Gaskin,FA,0.0,RB,600.0,myles gaskin,mylesgaskin,2024,2.0,5.0
Jarveon Howard,FA,0.0,RB,601.0,jarveon howard,jarveonhoward,2024,-1.0,-1.0
Riley Sharp,FA,0.0,TE,602.0,riley sharp,rileysharp,2024,-1.0,-1.0
Hunter Luepke,DAL,7.0,RB,602.0,hunter luepke,hunterluepke,2024,25.4,15.0
Zack Kuntz,NYJ,12.0,TE,603.0,zack kuntz,zackkuntz,2024,0.0,1.0
Chris Collier,LV,10.0,RB,604.0,chris collier,chriscollier,2024,0.6,7.0
Tyree Jackson,WAS,14.0,TE,605.0,tyree jackson,tyreejackson,2024,-1.0,-1.0
Chris Blair,ATL,12.0,WR,605.5,chris blair,chrisblair,2024,2.7,3.0
TaMerik Williams,FA,0.0,RB,606.0,tamerik williams,tamerikwilliams,2024,-1.0,-1.0
Zach Gentry,FA,0.0,TE,608.0,zach gentry,zachgentry,2024,-1.0,-1.0
Dylan Drummond,ATL,12.0,WR,608.5,dylan drummond,dylandrummond,2024,-1.0,-1.0
N'Keal Harry,FA,0.0,WR,609.0,nkeal harry,nkealharry,2024,-1.0,-1.0
Antoine Green,FA,0.0,WR,609.0,antoine green,antoinegreen,2024,-1.0,-1.0
Jason Bean,IND,14.0,QB,611.0,jason bean,jasonbean,2024,-1.0,-1.0
Brett Rypien,MIN,6.0,QB,612.0,brett rypien,brettrypien,2024,-1.0,-1.0
Austin Reed,CHI,7.0,QB,615.0,austin reed,austinreed,2024,0.0,1.0
Easton Stick,ATL,12.0,QB,616.0,easton stick,eastonstick,2024,-1.0,-1.0
Dee Williams,NYG,11.0,WR,617.0,dee williams,deewilliams,2024,-1.0,-1.0
Nathaniel Peat,FA,0.0,RB,620.0,nathaniel peat,nathanielpeat,2024,-1.0,-1.0
John Stephens Jr.,DAL,7.0,WR,620.5,john stephens,johnstephens,2024,-1.0,-1.0
Tyron Billy-Johnson,FA,0.0,WR,621.0,tyron billy johnson,tyronbillyjohnson,2024,-1.0,-1.0
Alex Hale,GB,10.0,K,622.0,alex hale,alexhale,2024,-1.0,-1.0
Ellis Merriweather,GB,10.0,RB,623.0,ellis merriweather,ellismerriweather,2024,-1.0,-1.0
Davion Davis,FA,0.0,WR,623.0,davion davis,daviondavis,2024,-1.0,-1.0
Elijah Collins,FA,0.0,RB,624.0,elijah collins,elijahcollins,2024,-1.0,-1.0
Stephen Carlson,CHI,7.0,TE,625.0,stephen carlson,stephencarlson,2024,-1.0,-1.0
Casey Bauman,FA,0.0,QB,626.0,casey bauman,caseybauman,2024,-1.0,-1.0
John Rhys Plumlee,SEA,10.0,QB,629.0,john rhys plumlee,johnrhysplumlee,2024,-1.0,-1.0
D'Ernest Johnson,FA,0.0,RB,630.0,dernest johnson,dernestjohnson,2024,32.3,13.0
Devaughn Vele,DEN,14.0,WR,631.0,devaughn vele,devaughnvele,2024,91.5,12.0
Derrick Gore,FA,0.0,RB,632.0,derrick gore,derrickgore,2024,-1.0,-1.0
Tyler Huntley,FA,0.0,QB,633.0,tyler huntley,tylerhuntley,2024,52.0,4.0
Jake Fromm,FA,0.0,QB,634.0,jake fromm,jakefromm,2024,-1.0,-1.0
Isaiah Hodgins,SF,9.0,WR,635.0,isaiah hodgins,isaiahhodgins,2024,3.2,3.0
DeAndre Carter,CLE,10.0,WR,636.5,deandre carter,deandrecarter,2024,16.2,13.0
Jacques Patrick,FA,0.0,RB,637.0,jacques patrick,jacquespatrick,2024,-1.0,-1.0
Jude McAtamney,NYG,11.0,K,638.0,jude mcatamney,judemcatamney,2024,-1.0,-1.0
Mitchell Wilcox,FA,0.0,TE,639.0,mitchell wilcox,mitchellwilcox,2024,0.0,2.0
Sean McKeon,IND,14.0,TE,641.0,sean mckeon,seanmckeon,2024,-1.0,-1.0
Tyrie Cleveland,FA,0.0,WR,642.0,tyrie cleveland,tyriecleveland,2024,-1.0,-1.0
Josiah Deguara,ARI,11.0,TE,644.0,josiah deguara,josiahdeguara,2024,4.4,14.0
Darrynton Evans,BUF,12.0,RB,645.0,darrynton evans,darryntonevans,2024,0.3,4.0
Tip Reiman,ARI,11.0,TE,646.0,tip reiman,tipreiman,2024,9.7,16.0
Collin Johnson,LV,10.0,WR,648.0,collin johnson,collinjohnson,2024,1.6,8.0
Easop Winston Jr.,FA,0.0,WR,651.0,easop winston,easopwinston,2024,-1.0,-1.0
Ben Sims,GB,10.0,TE,651.5,ben sims,bensims,2024,8.2,16.0
Denzel Mims,FA,0.0,WR,652.0,denzel mims,denzelmims,2024,-1.0,-1.0
La'Mical Perine,FA,0.0,RB,653.0,lamical perine,lamicalperine,2024,-1.0,-1.0
Jonathan Ward,FA,0.0,RB,654.0,jonathan ward,jonathanward,2024,2.2,4.0
JaMycal Hasty,FA,0.0,RB,657.0,jamycal hasty,jamycalhasty,2024,28.8,15.0
Tyler Mabry,FA,0.0,TE,659.0,tyler mabry,tylermabry,2024,0.0,2.0
Freddie Swain,FA,0.0,WR,660.0,freddie swain,freddieswain,2024,-1.0,-1.0
Ke'Shawn Vaughn,FA,0.0,RB,661.0,keshawn vaughn,keshawnvaughn,2024,0.4,3.0
Marquez Callaway,FA,0.0,WR,662.0,marquez callaway,marquezcallaway,2024,0.0,2.0
Kristian Wilkerson,BUF,12.0,WR,664.0,kristian wilkerson,kristianwilkerson,2024,9.8,3.0
Lawrence Cager,WAS,14.0,WR,665.0,lawrence cager,lawrencecager,2024,-1.0,-1.0
Spencer Brown,FA,0.0,RB,666.0,spencer brown,spencerbrown,2024,-1.0,-1.0
Deon Jackson,FA,0.0,RB,667.0,deon jackson,deonjackson,2024,-1.0,-1.0
Jha'Quan Jackson,TEN,5.0,WR,667.5,jhaquan jackson,jhaquanjackson,2024,-0.7,12.0
DJ Turner,FA,0.0,WR,668.0,dj turner,djturner,2024,47.1,12.0
Mathew Sexton,FA,0.0,WR,669.0,mathew sexton,mathewsexton,2024,-1.0,-1.0
Sammis Reyes,FA,0.0,TE,670.0,sammis reyes,sammisreyes,2024,-1.0,-1.0
Avery Williams,PHI,5.0,RB,671.0,avery williams,averywilliams,2024,0.0,16.0
Terrace Marshall Jr.,PHI,5.0,WR,672.0,terrace marshall,terracemarshall,2024,7.1,6.0
Simi Fehoko,ARI,11.0,WR,673.0,simi fehoko,simifehoko,2024,16.6,8.0
Terrell Bynum,FA,0.0,WR,674.0,terrell bynum,terrellbynum,2024,-1.0,-1.0
Xazavian Valladay,FA,0.0,RB,674.5,xazavian valladay,xazavianvalladay,2024,-1.0,-1.0
Sam Ehlinger,DEN,14.0,QB,675.0,sam ehlinger,samehlinger,2024,-1.0,-1.0
Cornell Powell,FA,0.0,WR,677.0,cornell powell,cornellpowell,2024,-1.0,-1.0
Ben Skowronek,PIT,9.0,WR,679.0,ben skowronek,benskowronek,2024,11.9,9.0
Bryce Ford-Wheaton,NYG,11.0,WR,679.0,bryce ford wheaton,brycefordwheaton,2024,0.0,13.0
Zach Davidson,BUF,12.0,TE,681.0,zach davidson,zachdavidson,2024,1.5,3.0
Ihmir Smith-Marsette,NYG,11.0,WR,682.0,ihmir smith marsette,ihmirsmithmarsette,2024,0.0,14.0
Kawaan Baker,FA,0.0,WR,683.0,kawaan baker,kawaanbaker,2024,-1.0,-1.0
Ian Book,FA,0.0,QB,684.0,ian book,ianbook,2024,-1.0,-1.0
Kyle Trask,TB,11.0,QB,685.0,kyle trask,kyletrask,2024,-0.2,4.0
Quintin Morris,JAC,12.0,TE,686.0,quintin morris,quintinmorris,2024,9.6,15.0
Adam Prentice,FA,0.0,RB,687.0,adam prentice,adamprentice,2024,0.0,16.0
Austin Watkins Jr.,FA,0.0,WR,688.0,austin watkins,austinwatkins,2024,-1.0,-1.0
Jaret Patterson,LAC,5.0,RB,689.0,jaret patterson,jaretpatterson,2024,0.0,1.0
Michael Bandy,DEN,14.0,WR,690.0,michael bandy,michaelbandy,2024,-1.0,-1.0
Dayton Wade,BAL,14.0,WR,691.0,dayton wade,daytonwade,2024,-1.0,-1.0
Mike Rigerman,FA,0.0,TE,692.0,mike rigerman,mikerigerman,2024,-1.0,-1.0
Tyler Badie,DEN,14.0,RB,694.0,tyler badie,tylerbadie,2024,9.4,3.0
Michael Woods II,CLE,10.0,WR,697.0,michael woods,michaelwoods,2024,13.5,5.0
Montrell Washington,NYG,11.0,WR,698.0,montrell washington,montrellwashington,2024,0.0,1.0
Samori Toure,CHI,7.0,WR,699.0,samori toure,samoritoure,2024,-1.0,-1.0
Hassan Haskins,LAC,5.0,RB,700.0,hassan haskins,hassanhaskins,2024,23.5,16.0
Emani Bailey,CAR,11.0,RB,702.0,emani bailey,emanibailey,2024,-1.0,-1.0
Snoop Conner,FA,0.0,RB,703.0,snoop conner,snoopconner,2024,-1.0,-1.0
Kobe Lewis,FA,0.0,RB,704.0,kobe lewis,kobelewis,2024,-1.0,-1.0
Isaiah Wooden,FA,0.0,WR,705.0,isaiah wooden,isaiahwooden,2024,-1.0,-1.0
Brittain Brown,FA,0.0,RB,706.0,brittain brown,brittainbrown,2024,-1.0,-1.0
Erik Ezukanma,MIA,6.0,WR,707.0,erik ezukanma,erikezukanma,2024,0.0,2.0
Tyquan Thornton,KC,6.0,WR,709.0,tyquan thornton,tyquanthornton,2024,8.7,6.0
Baylor Cupp,FA,0.0,TE,710.0,baylor cupp,baylorcupp,2024,0.0,1.0
Ahmarean Brown,FA,0.0,WR,712.0,ahmarean brown,ahmareanbrown,2024,-1.0,-1.0
Isaiah Spiller,FA,0.0,RB,713.0,isaiah spiller,isaiahspiller,2024,-1.0,-1.0
Tyrion Davis-Price,TEN,5.0,RB,714.0,tyrion davis price,tyriondavisprice,2024,0.7,1.0
Danny Gray,PHI,5.0,WR,715.0,danny gray,dannygray,2024,-1.0,-1.0
Jack Plummer,CAR,11.0,QB,718.0,jack plummer,jackplummer,2024,-1.0,-1.0
Ricky Person Jr.,FA,0.0,RB,719.0,ricky person,rickyperson,2024,-1.0,-1.0
Thomas Yassmin,FA,0.0,TE,720.0,thomas yassmin,thomasyassmin,2024,-1.0,-1.0
Kyric McGowan,FA,0.0,WR,721.0,kyric mcgowan,kyricmcgowan,2024,-1.0,-1.0
Phillip Brooks,FA,0.0,WR,723.0,phillip brooks,phillipbrooks,2024,-1.0,-1.0
George Holani,SEA,10.0,RB,724.0,george holani,georgeholani,2024,1.9,4.0
Aaron Shampklin,FA,0.0,RB,726.0,aaron shampklin,aaronshampklin,2024,1.7,3.0
David Martin-Robinson,TEN,5.0,TE,727.0,david martin robinson,davidmartinrobinson,2024,1.6,4.0
Jacob Warren,FA,0.0,TE,728.0,jacob warren,jacobwarren,2024,-1.0,-1.0
Julius Chestnut,TEN,5.0,RB,729.0,julius chestnut,juliuschestnut,2024,12.2,16.0
Thomas Odukoya,TEN,5.0,TE,730.0,thomas odukoya,thomasodukoya,2024,0.0,3.0
Terique Owens,SF,9.0,WR,731.0,terique owens,teriqueowens,2024,-1.0,-1.0
Johnny Johnson III,HOU,14.0,WR,732.0,johnny johnson,johnnyjohnson,2024,-1.0,-1.0
Trey Knox,FA,0.0,TE,733.0,trey knox,treyknox,2024,-1.0,-1.0
Austin Jones,FA,0.0,RB,734.0,austin jones,austinjones,2024,-1.0,-1.0
Carter Bradley,LV,10.0,QB,735.0,carter bradley,carterbradley,2024,-1.0,-1.0
Sincere McCormick,LV,10.0,RB,737.0,sincere mccormick,sinceremccormick,2024,27.2,5.0
Tanner Conner,MIA,6.0,TE,738.0,tanner conner,tannerconner,2024,4.6,8.0
Braylon Sanders,FA,0.0,WR,739.0,braylon sanders,braylonsanders,2024,-1.0,-1.0
Jashaun Corbin,ATL,12.0,RB,740.0,jashaun corbin,jashauncorbin,2024,-1.0,-1.0
Kedon Slovis,HOU,14.0,QB,741.0,kedon slovis,kedonslovis,2024,-1.0,-1.0
Chris Pierce Jr.,FA,0.0,TE,742.0,chris pierce,chrispierce,2024,-1.0,-1.0
Tay Martin,FA,0.0,WR,743.0,tay martin,taymartin,2024,-1.0,-1.0
Deven Thompkins,FA,0.0,WR,744.0,deven thompkins,deventhompkins,2024,6.7,7.0
Daylen Baldwin,FA,0.0,WR,747.0,daylen baldwin,daylenbaldwin,2024,-1.0,-1.0
Maurice Alexander,CHI,7.0,WR,748.0,maurice alexander,mauricealexander,2024,0.0,3.0
Josh,Ali,0.0,WR,749.0,josh,josh,2024,-1.0,-1.0
Justin Shorter,LV,10.0,WR,750.0,justin shorter,justinshorter,2024,0.0,9.0
Lew Nichols III,PHI,5.0,RB,753.0,lew nichols,lewnichols,2024,-1.0,-1.0
Xavier Smith,LAR,6.0,WR,757.0,xavier smith,xaviersmith,2024,5.6,14.0
Clayton Tune,ARI,11.0,QB,762.0,clayton tune,claytontune,2024,-2.3,5.0
Brayden Willis,SF,9.0,TE,764.0,brayden willis,braydenwillis,2024,0.0,9.0
Travis Vokolek,ARI,11.0,TE,765.0,travis vokolek,travisvokolek,2024,0.0,1.0
Thyrick Pitts,FA,0.0,WR,766.0,thyrick pitts,thyrickpitts,2024,-1.0,-1.0
Isaiah Davis,NYJ,12.0,RB,767.0,isaiah davis,isaiahdavis,2024,41.8,16.0
Jason Brownlee,KC,6.0,WR,768.0,jason brownlee,jasonbrownlee,2024,-1.0,-1.0
Nikko Remigio,KC,6.0,WR,770.0,nikko remigio,nikkoremigio,2024,0.0,4.0
Carlos Washington Jr.,ATL,12.0,RB,771.0,carlos washington,carloswashington,2024,-1.0,-1.0
Jordan Mims,FA,0.0,RB,772.0,jordan mims,jordanmims,2024,20.6,10.0
Shedrick Jackson,LV,10.0,WR,773.0,shedrick jackson,shedrickjackson,2024,-1.0,-1.0
Nate Adkins,DEN,14.0,TE,776.0,nate adkins,nateadkins,2024,38.0,16.0
Adrian Martinez,NYJ,12.0,QB,777.0,adrian martinez,adrianmartinez,2024,-1.0,-1.0
Jared Wayne,HOU,14.0,WR,778.0,jared wayne,jaredwayne,2024,0.0,3.0
Elijah Cooks,PHI,5.0,WR,779.0,elijah cooks,elijahcooks,2024,0.0,2.0
Isaiah Winstead,FA,0.0,WR,782.0,isaiah winstead,isaiahwinstead,2024,-1.0,-1.0
Tre'Shaun Harrison,FA,0.0,WR,783.0,treshaun harrison,treshaunharrison,2024,-1.0,-1.0
Elijah Dotson,ATL,12.0,RB,784.0,elijah dotson,elijahdotson,2024,-1.0,-1.0
Rakim Jarrett,TB,11.0,WR,785.0,rakim jarrett,rakimjarrett,2024,21.4,9.0
Kazmeir Allen,WAS,14.0,WR,786.0,kazmeir allen,kazmeirallen,2024,-1.0,-1.0
Jordan Murray,CHI,7.0,TE,788.0,jordan murray,jordanmurray,2024,-1.0,-1.0
Joel Wilson,CHI,7.0,TE,789.0,joel wilson,joelwilson,2024,-1.0,-1.0
Casey Washington,ATL,12.0,WR,790.0,casey washington,caseywashington,2024,2.4,8.0
Erick All Jr.,CIN,12.0,TE,791.0,erick all,erickall,2024,35.8,9.0
